id,model,connectance_mod,complexity_mod,distance_mod,basal_mod,top_mod,S1_mod,S2_mod,S4_mod,S5_mod
1235,hierarchy,0.06939371804236669,0.9453018455185528,1.0,2.0,1.0,172.0,8.0,93.0,93.0
1235,maxent,0.0679327976625274,0.9236206533129657,2.0,24.0,1.0,16.0,20.0,24.0,223.0
12,random,0.01652892561983471,0.9687326939977383,3.0,17.0,20.0,208.0,3.0,115.0,115.0
12,niche,0.0169061707523246,0.9586721861593898,2.0,35.0,29.0,120.0,4.0,149.0,194.0
12,cascade,0.015618492294877134,0.9643024309481086,5.0,32.0,25.0,123.0,6.0,137.0,147.0
12,hierarchy,0.015,0.9754850832129497,1.0,13.0,21.0,176.0,1.0,102.0,71.0
12,maxent,0.014704440741103813,0.9279479925021217,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.029988465974625143,0.9602982676447466,3.0,10.0,14.0,89.0,2.0,61.0,51.0
13,niche,0.03950617283950617,0.9327963200817764,2.0,19.0,12.0,44.0,1.0,75.0,188.0
13,cascade,0.037037037037037035,0.9507682188680644,3.0,14.0,13.0,131.0,9.0,128.0,117.0
13,hierarchy,0.032039871840512636,0.9691314033568265,1.0,9.0,6.0,132.0,0.0,57.0,62.0
13,maxent,0.03155006858710562,0.9400806019455518,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.04637336504161712,0.9729124291302641,2.0,4.0,8.0,14.0,0.0,9.0,4.0
18,niche,0.05075445816186557,0.9517169489484569,2.0,12.0,4.0,23.0,1.0,9.0,25.0
18,cascade,0.05761316872427984,0.9390665508081502,4.0,8.0,9.0,33.0,3.0,40.0,38.0
18,hierarchy,0.05075445816186557,0.960855749787719,2.0,5.0,8.0,35.0,0.0,24.0,17.0
18,maxent,0.04518430439952437,0.9301633038670227,2.0,11.0,18.0,0.0,0.0,79.0,47.0
3259,random,0.15,0.9281307043613943,1.0,1.0,0.0,27.0,4.0,12.0,9.0
3259,niche,0.20221606648199447,0.8579409534230591,1.0,1.0,6.0,48.0,28.0,76.0,103.0
3259,cascade,0.1575,0.906520063267037,3.0,2.0,5.0,96.0,33.0,88.0,82.0
3259,hierarchy,0.1425,0.9261065737539649,1.0,3.0,0.0,73.0,14.0,34.0,46.0
3259,maxent,0.15,0.9156532888718071,2.0,3.0,6.0,30.0,34.0,103.0,71.0
908,random,0.045351473922902494,0.9490864655025985,3.0,11.0,5.0,86.0,5.0,41.0,66.0
908,niche,0.036703601108033244,0.9594235318873445,3.0,13.0,7.0,30.0,3.0,33.0,39.0
908,cascade,0.047337278106508875,0.9574330528514909,4.0,11.0,8.0,74.0,8.0,62.0,111.0
908,hierarchy,0.035154137371552194,0.9679907896344604,1.0,3.0,13.0,73.0,0.0,63.0,25.0
908,maxent,0.03407247160627366,0.9203015148775671,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.07692307692307693,0.9812016818021464,2.0,4.0,2.0,9.0,0.0,2.0,7.0
23,niche,0.07479224376731301,0.937511637811478,2.0,6.0,7.0,12.0,0.0,21.0,21.0
23,cascade,0.07407407407407407,0.9453173985975375,4.0,5.0,5.0,22.0,2.0,12.0,10.0
23,hierarchy,0.06920415224913495,0.9657425151048817,1.0,4.0,4.0,16.0,0.0,9.0,7.0
23,maxent,0.055401662049861494,0.9332623329277674,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.01944946327983845,0.9639836110704206,2.0,13.0,11.0,304.0,8.0,155.0,156.0
909,niche,0.021616115889542778,0.9516621574738408,2.0,32.0,19.0,207.0,4.0,349.0,330.0
909,cascade,0.020290798611111112,0.9620405752724418,8.0,26.0,19.0,231.0,11.0,194.0,224.0
909,hierarchy,0.018977655341291706,0.9680642576525363,2.0,11.0,12.0,272.0,6.0,152.0,127.0
909,maxent,0.0192,0.947524584951145,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.036566840277777776,0.948149019945779,1.0,4.0,1.0,875.0,25.0,451.0,466.0
946,niche,0.033130193905817173,0.9291738562666331,2.0,31.0,7.0,424.0,69.0,450.0,910.0
946,cascade,0.03993055555555555,0.9357583545095903,5.0,10.0,13.0,828.0,73.0,858.0,816.0
946,hierarchy,0.037562326869806095,0.9540415546704752,2.0,6.0,1.0,1122.0,38.0,617.0,633.0
946,maxent,0.03721788194444445,0.9402910898137516,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.062381852551984876,0.9629238459674552,4.0,7.0,3.0,32.0,1.0,11.0,19.0
26,niche,0.08264462809917356,0.924615897794886,2.0,7.0,3.0,10.0,0.0,9.0,17.0
26,cascade,0.059027777777777776,0.9528458273930763,4.0,8.0,5.0,25.0,1.0,24.0,30.0
26,hierarchy,0.05555555555555555,0.9687946955921946,1.0,5.0,6.0,31.0,1.0,16.0,13.0
26,maxent,0.059027777777777776,0.9615998498295837,1.0,4.0,9.0,28.0,2.0,28.0,16.0
27,random,0.01499852955592589,0.9703861063270436,2.0,21.0,21.0,202.0,3.0,136.0,107.0
27,niche,0.01927437641723356,0.957985816565563,2.0,34.0,14.0,97.0,4.0,95.0,178.0
27,cascade,0.016628219915417148,0.9611025464373483,5.0,26.0,29.0,160.0,7.0,182.0,173.0
27,hierarchy,0.013424036281179138,0.9752987990656781,2.0,16.0,20.0,158.0,3.0,91.0,71.0
27,maxent,0.013349946600213599,0.8986323232112311,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.12345679012345678,0.9293719282216792,3.0,3.0,1.0,31.0,4.0,16.0,18.0
28,niche,0.1688888888888889,0.8706890354423856,3.0,6.0,3.0,20.0,11.0,13.0,33.0
28,cascade,0.11419753086419752,0.9154283256580007,3.0,4.0,5.0,29.0,9.0,39.0,40.0
28,hierarchy,0.1111111111111111,0.9384886677922474,1.0,2.0,4.0,39.0,2.0,21.0,15.0
28,maxent,0.11728395061728394,0.9166861968598343,3.0,4.0,5.0,20.0,9.0,31.0,24.0
947,random,0.16897506925207756,0.9386552732251283,4.0,1.0,0.0,17.0,0.0,3.0,9.0
947,niche,0.19753086419753085,0.8975570080573544,2.0,2.0,1.0,9.0,18.0,7.0,35.0
947,cascade,0.16066481994459833,0.9288060137690394,3.0,3.0,2.0,67.0,49.0,71.0,75.0
947,hierarchy,0.16066481994459833,0.9255660403570334,1.0,1.0,0.0,48.0,9.0,18.0,16.0
947,maxent,0.16066481994459833,0.9167098516736667,2.0,2.0,3.0,38.0,28.0,68.0,78.0
1262,random,0.10946745562130178,0.9397072671437107,1.0,0.0,0.0,87.0,10.0,35.0,40.0
1262,niche,0.10069444444444445,0.9083011058997436,1.0,7.0,4.0,85.0,3.0,84.0,103.0
1262,cascade,0.10502958579881656,0.9187154328863991,4.0,5.0,3.0,90.0,25.0,122.0,87.0
1262,hierarchy,0.08431952662721894,0.9483261139817138,1.0,2.0,1.0,61.0,6.0,30.0,23.0
1262,maxent,0.08875739644970414,0.9029824862107249,2.0,14.0,7.0,5.0,11.0,116.0,212.0
1261,random,0.08875739644970414,0.9658054834275684,1.0,1.0,5.0,9.0,0.0,10.0,3.0
1261,niche,0.16568047337278108,0.9178616392874605,2.0,3.0,1.0,4.0,2.0,4.0,3.0
1261,cascade,0.10650887573964497,0.9401274384652227,4.0,4.0,3.0,13.0,4.0,7.0,10.0
1261,hierarchy,0.09467455621301775,0.9638553612941885,2.0,3.0,3.0,13.0,0.0,12.0,7.0
1261,maxent,0.10059171597633136,0.9416174770720138,2.0,7.0,3.0,4.0,3.0,13.0,19.0
1219,random,0.05644132653061224,0.9430611239794351,1.0,3.0,2.0,363.0,29.0,181.0,185.0
1219,niche,0.06377551020408163,0.9129055059883386,2.0,12.0,10.0,331.0,57.0,274.0,493.0
1219,cascade,0.06058673469387755,0.9256709108298976,4.0,8.0,10.0,317.0,58.0,366.0,351.0
1219,hierarchy,0.05612244897959184,0.9449740366370312,1.0,3.0,3.0,408.0,45.0,215.0,201.0
1219,maxent,0.05644132653061224,0.9238524799145814,3.0,32.0,0.0,180.0,116.0,108.0,858.0
1237,random,0.10469135802469136,0.9367619432419177,1.0,0.0,1.0,542.0,52.0,269.0,249.0
1237,niche,0.10716049382716049,0.8964061451782107,3.0,7.0,0.0,219.0,94.0,237.0,314.0
1237,cascade,0.1091358024691358,0.9147812261941717,3.0,4.0,6.0,550.0,149.0,617.0,517.0
1237,hierarchy,0.1017283950617284,0.9284050897682424,2.0,5.0,0.0,572.0,116.0,240.0,349.0
1237,maxent,0.10469135802469136,0.9117107271589937,5.0,20.0,4.0,99.0,109.0,233.0,523.0
1218,random,0.051619793520825914,0.9535037949300894,3.0,1.0,2.0,281.0,6.0,131.0,123.0
1218,niche,0.0615663196016297,0.9019637611479577,2.0,15.0,12.0,170.0,26.0,227.0,391.0
1218,cascade,0.04521181915272339,0.9482964781063539,5.0,11.0,9.0,189.0,18.0,160.0,170.0
1218,hierarchy,0.05658284023668639,0.9460915507777957,1.0,5.0,1.0,280.0,16.0,172.0,162.0
1218,maxent,0.053399786400854396,0.9140715507717965,3.0,40.0,0.0,84.0,42.0,71.0,1077.0
1235,random,0.07377647918188458,0.9440714281667921,3.0,3.0,3.0,137.0,10.0,58.0,74.0
1235,niche,0.09917355371900827,0.9155454370473126,2.0,7.0,7.0,145.0,62.0,176.0,232.0
1235,cascade,0.05843681519357195,0.9407731714937213,5.0,11.0,7.0,105.0,11.0,88.0,99.0
1235,hierarchy,0.06720233747260775,0.9458769866250304,3.0,4.0,0.0,175.0,20.0,77.0,84.0
1235,maxent,0.0679327976625274,0.9186903972671157,3.0,24.0,1.0,32.0,27.0,19.0,198.0
